timestamp,station,device_id,conductivity,temperature,pressure,salinity
2020-01-18 10:19:40,AMIGOS3C,9,2.73222,-1.3761,318.337,34.0557
2020-01-18 10:19:44,AMIGOS3C,8,2.47541,-2.3554,199.004,31.6466
2020-01-18 11:19:33,AMIGOS3C,80,3.00664,1.0635,791.77,34.68
2020-01-18 11:19:40,AMIGOS3C,9,2.73311,-1.3653,318.336,34.0556
2020-01-18 11:19:44,AMIGOS3C,8,2.4747,-2.3627,199.002,31.6445
2020-01-18 12:19:33,AMIGOS3C,80,3.00652,1.0626,791.771,34.6796
2020-01-18 12:19:40,AMIGOS3C,9,2.73323,-1.3638,318.334,34.0556
2020-01-18 12:19:44,AMIGOS3C,8,2.47476,-2.3674,198.997,31.6504
2020-01-18 13:19:33,AMIGOS3C,80,3.00655,1.0629,791.765,34.6797
2020-01-18 13:19:40,AMIGOS3C,9,2.73215,-1.3763,318.337,34.0551
2020-01-18 13:19:44,AMIGOS3C,8,2.41792,-2.312,198.997,30.7969
2020-01-18 14:19:33,AMIGOS3C,80,3.00648,1.0623,791.765,34.6794
2020-01-18 14:19:40,AMIGOS3C,9,2.73212,-1.3771,318.334,34.0555
2020-01-18 14:19:44,AMIGOS3C,8,2.37784,-2.3396,199.002,30.2645
2020-01-18 15:19:33,AMIGOS3C,80,3.00657,1.0632,791.769,34.6796
2020-01-18 15:19:40,AMIGOS3C,9,2.73119,-1.3888,318.333,34.0561
2020-01-18 15:19:44,AMIGOS3C,8,2.37245,-2.361,198.999,30.2112
2020-01-18 16:19:33,AMIGOS3C,80,3.00668,1.064,791.771,34.6801
2020-01-18 16:19:40,AMIGOS3C,9,2.7308,-1.3933,318.332,34.0557
2020-01-18 16:19:44,AMIGOS3C,8,2.3681,-2.3704,198.998,30.16
2020-01-18 17:19:33,AMIGOS3C,80,3.00644,1.0619,791.774,34.6793
2020-01-18 17:19:40,AMIGOS3C,9,2.73039,-1.3982,318.343,34.0558
2020-01-18 17:19:44,AMIGOS3C,8,2.36556,-2.3841,199.008,30.1388
2020-01-18 18:19:33,AMIGOS3C,80,3.00633,1.0611,791.781,34.6789
2020-01-18 18:19:40,AMIGOS3C,9,2.7303,-1.399,318.346,34.0553
2020-01-18 18:19:44,AMIGOS3C,8,2.36503,-2.3872,199.012,30.1345
2020-01-18 19:19:33,AMIGOS3C,80,3.00633,1.0611,791.786,34.6789
2020-01-18 19:19:40,AMIGOS3C,9,2.73044,-1.397,318.351,34.0549
2020-01-18 19:19:44,AMIGOS3C,8,2.3653,-2.3875,199.021,30.1385
2020-01-18 20:19:33,AMIGOS3C,80,3.00645,1.0621,791.79,34.6792
2020-01-18 20:19:40,AMIGOS3C,9,2.73065,-1.3948,318.358,34.0553
2020-01-18 20:19:44,AMIGOS3C,8,2.36571,-2.3904,199.024,30.1472
2020-01-18 21:19:33,AMIGOS3C,80,3.00665,1.0636,791.796,34.68
2020-01-18 21:19:40,AMIGOS3C,9,2.73049,-1.396,318.357,34.0544
2020-01-18 21:19:44,AMIGOS3C,8,2.36499,-2.3979,199.028,30.145
2020-01-18 22:19:33,AMIGOS3C,80,3.00668,1.0638,791.798,34.6802
2020-01-18 22:19:40,AMIGOS3C,9,2.73053,-1.3975,318.365,34.0568
2020-01-18 22:19:44,AMIGOS3C,8,2.36446,-2.4024,199.032,30.1422
2020-01-18 23:19:33,AMIGOS3C,80,3.00671,1.0639,791.811,34.6805
2020-01-18 23:19:40,AMIGOS3C,9,2.73074,-1.396,318.371,34.058
2020-01-18 23:19:44,AMIGOS3C,8,2.36393,-2.4097,199.038,30.1423
2020-01-19 00:19:33,AMIGOS3C,80,3.00668,1.0637,791.814,34.6803
2020-01-19 00:19:40,AMIGOS3C,9,2.73066,-1.3967,318.376,34.0576
2020-01-19 00:19:44,AMIGOS3C,8,2.36547,-2.4075,199.044,30.1614
2020-01-19 01:19:33,AMIGOS3C,80,3.00649,1.0622,791.819,34.6795
2020-01-19 01:19:40,AMIGOS3C,9,2.73062,-1.397,318.381,34.0574
2020-01-19 01:19:44,AMIGOS3C,8,2.36502,-2.4169,199.047,30.1648
2020-01-19 02:19:33,AMIGOS3C,80,3.00635,1.061,791.816,34.6791
2020-01-19 02:19:40,AMIGOS3C,9,2.73067,-1.3969,318.382,34.0581
2020-01-19 02:19:44,AMIGOS3C,8,2.36434,-2.4236,199.053,30.1623
2020-01-19 03:19:33,AMIGOS3C,80,3.00631,1.0607,791.825,34.679
2020-01-19 03:19:40,AMIGOS3C,9,2.73062,-1.3976,318.395,34.0582
2020-01-19 03:19:44,AMIGOS3C,8,2.363,-2.4347,199.058,30.1549
2020-01-19 04:19:33,AMIGOS3C,80,3.00627,1.0603,791.83,34.679
2020-01-19 04:19:40,AMIGOS3C,9,2.73061,-1.3982,318.401,34.0586
2020-01-19 04:19:44,AMIGOS3C,8,2.36102,-2.4449,199.058,30.1376
2020-01-19 05:19:33,AMIGOS3C,80,3.00623,1.0597,791.837,34.679
2020-01-19 05:19:40,AMIGOS3C,9,2.73048,-1.3993,318.402,34.0581
2020-01-19 06:19:33,AMIGOS3C,80,3.00625,1.0599,791.844,34.6791
2020-01-19 06:19:40,AMIGOS3C,9,2.73042,-1.3999,318.407,34.0579
2020-01-19 06:19:44,AMIGOS3C,8,2.35828,-2.4661,199.077,30.121
2020-01-19 07:19:33,AMIGOS3C,80,3.00648,1.062,791.853,34.6797
2020-01-19 07:19:40,AMIGOS3C,9,2.73041,-1.3995,318.416,34.0574
2020-01-19 07:19:44,AMIGOS3C,8,2.35754,-2.4649,199.08,30.1095
2020-01-19 08:19:33,AMIGOS3C,80,3.00657,1.0628,791.859,34.68
2020-01-19 08:19:40,AMIGOS3C,9,2.73084,-1.3946,318.421,34.0577
2020-01-19 08:19:44,AMIGOS3C,8,2.35889,-2.4627,199.085,30.1262
2020-01-19 09:19:33,AMIGOS3C,80,3.00662,1.0632,791.86,34.6801
2020-01-19 09:19:40,AMIGOS3C,9,2.73295,-1.37,318.424,34.0587
2020-01-19 09:19:44,AMIGOS3C,8,2.3605,-2.4627,199.089,30.1488
2020-01-19 10:19:33,AMIGOS3C,80,3.0066,1.063,791.865,34.68
2020-01-19 10:19:40,AMIGOS3C,9,2.73286,-1.3711,318.435,34.0588
2020-01-19 10:19:44,AMIGOS3C,8,2.35788,-2.4613,199.096,30.1106
2020-01-19 11:19:33,AMIGOS3C,80,3.00653,1.0624,791.873,34.6798
2020-01-19 11:19:40,AMIGOS3C,9,2.73237,-1.3776,318.437,34.0594
2020-01-19 11:19:44,AMIGOS3C,8,2.35742,-2.4604,199.103,30.1031
2020-01-19 12:29:33,AMIGOS3C,80,3.0065,1.0622,791.88,34.6797
2020-01-19 12:29:40,AMIGOS3C,9,2.73225,-1.379,318.447,34.0594
2020-01-19 12:29:44,AMIGOS3C,8,2.35822,-2.4559,199.112,30.1098
2020-01-19 13:19:33,AMIGOS3C,80,3.00648,1.062,791.886,34.6796
2020-01-19 13:19:40,AMIGOS3C,9,2.73469,-1.3491,318.448,34.0589
2020-01-19 13:19:44,AMIGOS3C,8,2.35901,-2.4578,199.113,30.1228
2020-01-19 14:19:33,AMIGOS3C,80,3.00639,1.0614,791.89,34.6792
2020-01-19 14:19:40,AMIGOS3C,9,2.73694,-1.3224,318.456,34.0593
2020-01-19 14:19:44,AMIGOS3C,8,2.35674,-2.435,199.119,30.0676
2020-01-19 15:19:33,AMIGOS3C,80,3.00645,1.0619,791.894,34.6794
2020-01-19 15:19:40,AMIGOS3C,9,2.73548,-1.3415,318.462,34.061
2020-01-19 15:19:44,AMIGOS3C,8,2.35033,-2.4536,199.122,29.9971
2020-01-19 16:19:33,AMIGOS3C,80,3.00648,1.0622,791.897,34.6795
2020-01-19 16:19:40,AMIGOS3C,9,2.73471,-1.3517,318.467,34.0622
2020-01-19 16:19:44,AMIGOS3C,8,2.34821,-2.4647,199.122,29.9788
2020-01-19 17:19:33,AMIGOS3C,80,3.00652,1.0623,791.904,34.6799
2020-01-19 17:19:40,AMIGOS3C,9,2.73449,-1.3554,318.471,34.0633
2020-01-19 17:19:44,AMIGOS3C,8,2.34254,-2.469,199.132,29.9039
2020-01-19 18:19:33,AMIGOS3C,80,3.00651,1.0623,791.911,34.6797
2020-01-19 18:19:40,AMIGOS3C,9,2.73457,-1.3528,318.473,34.0613
2020-01-19 18:19:44,AMIGOS3C,8,2.33426,-2.4759,199.138,29.795
2020-01-19 19:19:33,AMIGOS3C,80,3.00657,1.0626,791.918,34.6801
2020-01-19 19:19:40,AMIGOS3C,9,2.73466,-1.3511,318.482,34.0607
2020-01-19 19:19:44,AMIGOS3C,8,2.31962,-2.4981,199.139,29.6127
2020-01-19 20:19:33,AMIGOS3C,80,3.00633,1.0611,791.919,34.6788
2020-01-19 20:19:40,AMIGOS3C,9,2.73469,-1.3523,318.49,34.0625
2020-01-19 20:19:44,AMIGOS3C,8,2.30975,-2.5167,199.145,29.4935
2020-01-19 21:19:33,AMIGOS3C,80,3.0064,1.0615,791.925,34.6791
2020-01-19 21:19:40,AMIGOS3C,9,2.73548,-1.3416,318.487,34.0612
2020-01-19 21:19:44,AMIGOS3C,8,2.296,-2.5216,199.152,29.3062
2020-01-19 22:19:33,AMIGOS3C,80,3.00646,1.062,791.933,34.6795
2020-01-19 22:19:40,AMIGOS3C,9,2.73562,-1.3401,318.49,34.0613
2020-01-19 22:19:44,AMIGOS3C,8,2.27003,-2.5257,199.158,28.9475
2020-01-19 23:19:33,AMIGOS3C,80,3.00648,1.062,791.938,34.6796
2020-01-19 23:19:40,AMIGOS3C,9,2.73571,-1.3388,318.502,34.0611
2020-01-19 23:19:44,AMIGOS3C,8,2.25091,-2.5337,199.16,28.6886
2020-01-20 00:19:33,AMIGOS3C,80,3.00652,1.0622,791.942,34.6799
2020-01-20 00:19:40,AMIGOS3C,9,2.7354,-1.3431,318.511,34.0618
2020-01-20 00:19:44,AMIGOS3C,8,2.24222,-2.531,199.164,28.5648
2020-01-20 01:19:33,AMIGOS3C,80,3.00619,1.0584,791.947,34.6799
2020-01-20 01:19:40,AMIGOS3C,9,2.73481,-1.3517,318.508,34.0634
2020-01-20 01:19:44,AMIGOS3C,8,2.23851,-2.5352,199.171,28.5172
2020-01-20 02:19:33,AMIGOS3C,80,3.00586,1.0552,791.95,34.6793
2020-01-20 02:19:40,AMIGOS3C,9,2.73478,-1.3524,318.508,34.0638
2020-01-20 02:19:44,AMIGOS3C,8,2.23177,-2.5373,199.171,28.4255
2020-01-20 03:19:33,AMIGOS3C,80,3.00598,1.0571,791.952,34.6787
2020-01-20 03:19:40,AMIGOS3C,9,2.73387,-1.3625,318.514,34.0629
2020-01-20 03:19:44,AMIGOS3C,8,2.22157,-2.5444,199.174,28.2901
2020-01-20 04:19:33,AMIGOS3C,80,3.00616,1.0592,791.956,34.6787
2020-01-20 04:19:40,AMIGOS3C,9,2.73269,-1.3765,318.516,34.0625
2020-01-20 04:19:44,AMIGOS3C,8,2.22812,-2.5394,199.181,28.3766
2020-01-20 05:19:33,AMIGOS3C,80,3.00621,1.0598,791.956,34.6786
2020-01-20 05:19:40,AMIGOS3C,9,2.73255,-1.3785,318.528,34.0629
2020-01-20 05:19:44,AMIGOS3C,8,2.2301,-2.5323,199.184,28.3972
2020-01-20 06:19:33,AMIGOS3C,80,3.00625,1.0603,791.967,34.6786
2020-01-20 06:19:40,AMIGOS3C,9,2.73216,-1.3839,318.529,34.0636
2020-01-20 06:19:44,AMIGOS3C,8,2.22785,-2.5402,199.186,28.3735
2020-01-20 07:19:33,AMIGOS3C,80,3.0062,1.0597,791.967,34.6786
2020-01-20 07:19:40,AMIGOS3C,9,2.73217,-1.3834,318.531,34.0632
2020-01-20 07:19:44,AMIGOS3C,8,2.22934,-2.5381,199.19,28.3921
2020-01-20 08:19:33,AMIGOS3C,80,3.0063,1.0606,791.977,34.6789
2020-01-20 08:19:40,AMIGOS3C,9,2.73413,-1.3651,318.543,34.0692
2020-01-20 08:19:44,AMIGOS3C,8,2.23494,-2.5267,199.195,28.4591
2020-01-20 09:19:33,AMIGOS3C,80,3.00637,1.0611,791.981,34.6791
2020-01-20 09:19:40,AMIGOS3C,9,2.73484,-1.3578,318.539,34.0706
2020-01-20 09:19:44,AMIGOS3C,8,2.2369,-2.5276,199.196,28.4874
2020-01-20 10:19:33,AMIGOS3C,80,3.00635,1.0611,791.986,34.679
2020-01-20 10:19:40,AMIGOS3C,9,2.7335,-1.3724,318.547,34.069
2020-01-20 10:19:44,AMIGOS3C,8,2.23026,-2.5409,199.209,28.4078
2020-01-20 11:19:33,AMIGOS3C,80,3.00656,1.0628,791.994,34.6796
2020-01-20 11:19:40,AMIGOS3C,9,2.733,-1.3771,318.558,34.0673
2020-01-20 11:19:44,AMIGOS3C,8,2.21774,-2.5575,199.214,28.2494
2020-01-20 12:19:33,AMIGOS3C,80,3.00637,1.0613,791.999,34.6791
2020-01-20 12:19:40,AMIGOS3C,9,2.73334,-1.3739,318.559,34.0683
2020-01-20 12:19:44,AMIGOS3C,8,2.20814,-2.569,199.215,28.1267
2020-01-20 13:19:33,AMIGOS3C,80,3.00659,1.0631,791.998,34.6798
2020-01-20 13:19:40,AMIGOS3C,9,2.73317,-1.3754,318.566,34.0679
2020-01-20 13:19:44,AMIGOS3C,8,2.20994,-2.5652,199.217,28.1482
2020-01-20 14:19:33,AMIGOS3C,80,3.00658,1.0629,792.0,34.6799
2020-01-20 14:19:40,AMIGOS3C,9,2.73351,-1.3726,318.564,34.0694
2020-01-20 14:19:44,AMIGOS3C,8,2.19971,-2.5784,199.224,28.0183
2020-01-20 15:19:33,AMIGOS3C,80,3.00647,1.0619,792.004,34.6796
2020-01-20 15:19:40,AMIGOS3C,9,2.73396,-1.3659,318.563,34.068
2020-01-20 15:19:44,AMIGOS3C,8,2.18451,-2.5928,199.23,27.8203
2020-01-20 16:19:33,AMIGOS3C,80,3.0064,1.0613,792.004,34.6794
2020-01-20 16:19:40,AMIGOS3C,9,2.73408,-1.3639,318.57,34.0673
2020-01-20 16:19:44,AMIGOS3C,8,2.16572,-2.6078,199.226,27.573
2020-01-20 17:19:33,AMIGOS3C,80,3.00631,1.0607,792.013,34.6789
2020-01-20 17:19:40,AMIGOS3C,9,2.73419,-1.363,318.57,34.0676
2020-01-20 17:19:44,AMIGOS3C,8,2.14743,-2.621,199.23,27.331
2020-01-20 18:19:33,AMIGOS3C,80,3.00625,1.0603,792.017,34.6785
2020-01-20 18:19:40,AMIGOS3C,9,2.73432,-1.3611,318.575,34.0674
2020-01-20 18:19:44,AMIGOS3C,8,2.13185,-2.6302,199.233,27.123
2020-01-20 19:19:33,AMIGOS3C,80,3.00638,1.061,792.012,34.6794
2020-01-20 19:19:40,AMIGOS3C,9,2.73426,-1.3613,318.582,34.0667
2020-01-20 19:19:44,AMIGOS3C,8,2.13099,-2.6212,199.24,27.1028
2020-01-20 20:19:33,AMIGOS3C,80,3.00637,1.0611,792.024,34.6791
2020-01-20 20:19:40,AMIGOS3C,9,2.7345,-1.3588,318.584,34.0672
2020-01-20 20:19:44,AMIGOS3C,8,2.13712,-2.6044,199.244,27.1722
2020-01-20 21:19:33,AMIGOS3C,80,3.00649,1.0622,792.022,34.6795
2020-01-20 21:19:40,AMIGOS3C,9,2.73434,-1.3608,318.583,34.0672
2020-01-20 21:19:44,AMIGOS3C,8,2.13658,-2.6016,199.24,27.1622
2020-01-20 22:19:33,AMIGOS3C,80,3.00643,1.0618,792.025,34.6792
2020-01-20 22:19:40,AMIGOS3C,9,2.73394,-1.3687,318.587,34.0708
2020-01-20 22:19:44,AMIGOS3C,8,2.13421,-2.6071,199.245,27.1342
2020-01-20 23:19:33,AMIGOS3C,80,3.00641,1.0616,792.03,34.6791
2020-01-20 23:19:40,AMIGOS3C,9,2.7348,-1.3607,318.584,34.0734
2020-01-20 23:19:44,AMIGOS3C,8,2.13205,-2.6125,199.245,27.1093
2020-01-21 00:19:33,AMIGOS3C,80,3.00645,1.062,792.029,34.6791
2020-01-21 00:19:40,AMIGOS3C,9,2.73726,-1.3337,318.586,34.0765
2020-01-21 00:19:44,AMIGOS3C,8,2.1351,-2.6087,199.243,27.1481
2020-01-21 01:19:33,AMIGOS3C,80,3.00656,1.0627,792.024,34.6797
2020-01-21 01:19:40,AMIGOS3C,9,2.73575,-1.3505,318.585,34.0749
2020-01-21 01:19:44,AMIGOS3C,8,2.13604,-2.6076,199.248,27.1601
2020-01-21 02:19:33,AMIGOS3C,80,3.00638,1.0613,792.026,34.6791
2020-01-21 02:19:40,AMIGOS3C,9,2.73514,-1.3564,318.591,34.0733
2020-01-21 02:19:44,AMIGOS3C,8,2.13385,-2.6126,199.244,27.1343
2020-01-21 03:19:33,AMIGOS3C,80,3.00628,1.0602,792.024,34.6789
2020-01-21 03:19:40,AMIGOS3C,9,2.73602,-1.3464,318.584,34.0739
2020-01-21 03:19:44,AMIGOS3C,8,2.13152,-2.6173,199.24,27.1065
2020-01-21 04:19:33,AMIGOS3C,80,3.00582,1.0557,792.024,34.678
2020-01-21 04:19:40,AMIGOS3C,9,2.73745,-1.3308,318.582,34.0758
2020-01-21 04:19:44,AMIGOS3C,8,2.12815,-2.6214,199.24,27.0634
2020-01-21 05:19:33,AMIGOS3C,80,3.00604,1.0576,792.025,34.6788
2020-01-21 05:19:40,AMIGOS3C,9,2.73754,-1.3297,318.587,34.0758
2020-01-21 05:19:44,AMIGOS3C,8,2.12158,-2.629,199.243,26.9792
2020-01-21 06:19:33,AMIGOS3C,80,3.00597,1.057,792.032,34.6786
2020-01-21 06:19:40,AMIGOS3C,9,2.73553,-1.3518,318.592,34.0733
2020-01-21 06:19:44,AMIGOS3C,8,2.11789,-2.6308,199.246,26.9295
2020-01-21 07:19:33,AMIGOS3C,80,3.00571,1.0544,792.037,34.6781
2020-01-21 07:19:40,AMIGOS3C,9,2.73414,-1.3674,318.595,34.072
2020-01-21 07:19:44,AMIGOS3C,8,2.10464,-2.6459,199.253,26.7595
2020-01-21 08:19:33,AMIGOS3C,80,3.00574,1.0546,792.039,34.6783
2020-01-21 08:19:40,AMIGOS3C,9,2.73428,-1.3655,318.601,34.0718
2020-01-21 08:19:44,AMIGOS3C,8,2.08863,-2.662,199.252,26.5519
2020-01-21 09:19:33,AMIGOS3C,80,3.00554,1.0527,792.041,34.6778
2020-01-21 09:19:40,AMIGOS3C,9,2.73413,-1.3678,318.603,34.0723
2020-01-21 09:19:44,AMIGOS3C,8,2.07426,-2.6775,201.483,26.3654
2020-01-21 10:19:33,AMIGOS3C,80,3.00553,1.0526,792.044,34.6778
2020-01-21 10:19:40,AMIGOS3C,9,2.73458,-1.3624,318.602,34.0725
2020-01-21 10:19:44,AMIGOS3C,8,2.06378,-2.6865,237.886,26.2092
2020-01-21 11:19:33,AMIGOS3C,80,3.00575,1.0545,792.041,34.6785
2020-01-21 11:19:40,AMIGOS3C,9,2.73438,-1.3649,318.611,34.0724
2020-01-21 11:19:44,AMIGOS3C,8,2.06137,-2.6871,199.837,26.1961
2020-01-21 12:29:33,AMIGOS3C,80,3.00574,1.0548,792.05,34.6781
2020-01-21 12:29:40,AMIGOS3C,9,2.73717,-1.3314,318.611,34.0727
2020-01-21 12:29:44,AMIGOS3C,8,2.06969,-2.6679,199.301,26.2945
2020-01-21 13:19:33,AMIGOS3C,80,3.0062,1.059,792.048,34.6793
2020-01-21 13:19:40,AMIGOS3C,9,2.73769,-1.3247,318.607,34.0723
2020-01-21 13:19:44,AMIGOS3C,8,2.06958,-2.6666,199.271,26.2919
2020-01-21 14:19:33,AMIGOS3C,80,3.00637,1.0605,792.051,34.6798
2020-01-21 14:19:40,AMIGOS3C,9,2.73623,-1.34,318.606,34.0697
2020-01-21 14:19:44,AMIGOS3C,8,2.06379,-2.6774,199.27,26.2212
2020-01-21 15:19:33,AMIGOS3C,80,3.00639,1.061,792.048,34.6796
2020-01-21 15:19:40,AMIGOS3C,9,2.7354,-1.3489,318.61,34.0682
2020-01-21 15:19:44,AMIGOS3C,8,2.05846,-2.6854,199.269,26.1545
2020-01-21 16:19:33,AMIGOS3C,80,3.00649,1.0622,792.052,34.6795
2020-01-21 16:19:40,AMIGOS3C,9,2.73521,-1.3511,318.615,34.0681
2020-01-21 16:19:44,AMIGOS3C,8,2.05567,-2.6885,199.271,26.1185
2020-01-21 17:19:33,AMIGOS3C,80,3.00638,1.0612,792.047,34.6792
2020-01-21 17:19:40,AMIGOS3C,9,2.73567,-1.3458,318.608,34.0685
2020-01-21 17:19:44,AMIGOS3C,8,2.0503,-2.6949,199.27,26.0499
2020-01-21 18:19:33,AMIGOS3C,80,3.00624,1.06,792.047,34.6787
2020-01-21 18:19:40,AMIGOS3C,9,2.73568,-1.3469,318.61,34.0697
2020-01-21 18:19:44,AMIGOS3C,8,2.04529,-2.7011,199.268,25.986
2020-01-21 19:19:33,AMIGOS3C,80,3.00605,1.0584,792.049,34.6781
2020-01-21 19:19:40,AMIGOS3C,9,2.73538,-1.3502,318.614,34.0694
2020-01-21 19:19:44,AMIGOS3C,8,2.03991,-2.7071,199.267,25.9167
2020-01-21 20:19:33,AMIGOS3C,80,3.00545,1.0523,792.048,34.6771
2020-01-21 20:19:40,AMIGOS3C,9,2.73568,-1.3466,318.612,34.0694
2020-01-21 20:19:44,AMIGOS3C,8,2.03638,-2.7104,199.268,25.8707
